Index	Time Stamp	red Values
Start: 1447628417087
0	17:59:42.449	85.0
1	17:59:42.577	85.0
2	17:59:42.639	85.0
3	17:59:42.714	85.0
4	17:59:42.790	85.0
5	17:59:42.853	85.0
6	17:59:42.915	85.0
7	17:59:42.971	85.0
8	17:59:43.041	85.0
9	17:59:43.117	85.0
10	17:59:43.188	80.98183988320707
11	17:59:43.253	81.06946417297979
12	17:59:43.306	81.09374013573232
13	17:59:43.372	80.3667633364899
14	17:59:43.439	79.59715317234848
15	17:59:43.505	78.61573745265152
16	17:59:43.598	77.67251617739899
17	17:59:43.677	77.70016571969697
18	17:59:43.768	77.72667100694444
19	17:59:43.841	77.74374605429293
20	17:59:43.902	77.61829229797979
21	17:59:43.960	77.54797979797979
22	17:59:44.023	77.54737807765152
23	17:59:44.087	77.58357994002525
24	17:59:44.151	77.5630523989899
25	17:59:44.223	77.49230587121212
26	17:59:44.293	77.33628274936869
27	17:59:44.360	77.34919507575758
28	17:59:44.424	77.38169783775253
29	17:59:44.489	77.40953480113636
30	17:59:44.547	77.42626459911617
31	17:59:44.609	77.28514638573232
32	17:59:44.663	77.27248066603535
33	17:59:44.719	77.33813723169192
34	17:59:44.800	77.38809974747475
35	17:59:44.860	77.41272095959596
36	17:59:44.915	77.39962121212122
37	17:59:44.968	77.27082346906566
38	17:59:45.083	77.26959043560606
39	17:59:45.153	77.32231494633838
40	17:59:45.228	77.35222340593434
41	17:59:45.286	77.35606060606061
42	17:59:45.345	77.22428385416667
43	17:59:45.425	77.07887468434343
44	17:59:45.515	77.02634745896465
45	17:59:45.588	77.44454308712122
46	17:59:45.676	77.67717211174242
47	17:59:45.752	77.7029573074495
48	17:59:45.809	77.19640743371212
49	17:59:45.895	77.31735321969697
50	17:59:45.958	77.48836016414141
51	17:59:46.017	77.65884430239899
52	17:59:46.084	77.84050465593434
53	17:59:46.142	76.8958037405303
54	17:59:46.217	76.84929371843434
55	17:59:46.278	76.93320904356061
56	17:59:46.337	76.9057370580808
57	17:59:46.402	76.87173492739899
58	17:59:46.458	76.80673926767676
59	17:59:46.517	76.63825757575758
60	17:59:46.569	76.60175978535354
61	17:59:46.630	76.59477588383838
62	17:59:46.712	76.58046283143939
63	17:59:46.789	76.61554016729798
64	17:59:46.854	76.43296243686869
65	17:59:46.910	76.37309619633838
66	17:59:46.965	76.38694562815657
67	17:59:47.058	76.33951822916667
68	17:59:47.111	76.31782670454545
69	17:59:47.189	76.26489504419192
70	17:59:47.243	76.13836608270202
71	17:59:47.314	76.1216461489899
72	17:59:47.386	76.15345841224747
73	17:59:47.458	76.1164674084596
74	17:59:47.516	76.15514520202021
