@relation activity
@attribute xMean NUMERIC 
@attribute xDev NUMERIC 
@attribute xCrossRate NUMERIC 
@attribute xFFT1 NUMERIC 
@attribute xFFT2 NUMERIC 
@attribute xFFT3 NUMERIC 
@attribute xFFT4 NUMERIC 
@attribute xVelocityChange NUMERIC 
@attribute xDistance NUMERIC 
@attribute yMean NUMERIC 
@attribute yDev NUMERIC 
@attribute yCrossRate NUMERIC 
@attribute yFFT1 NUMERIC 
@attribute yFFT2 NUMERIC 
@attribute yFFT3 NUMERIC 
@attribute yFFT4 NUMERIC 
@attribute yVelocityChange NUMERIC 
@attribute yDistance NUMERIC 
@attribute zMean NUMERIC 
@attribute zDev NUMERIC 
@attribute zCrossRate NUMERIC 
@attribute zFFT1 NUMERIC 
@attribute zFFT2 NUMERIC 
@attribute zFFT3 NUMERIC 
@attribute zFFT4 NUMERIC 
@attribute zVelocityChange NUMERIC 
@attribute zDistance NUMERIC 
@attribute speedMean NUMERIC 
@attribute speedDev NUMERIC 
@attribute speedCrossRate NUMERIC 
@attribute speedFFT1 NUMERIC 
@attribute speedFFT2 NUMERIC 
@attribute speedFFT3 NUMERIC 
@attribute energyMean NUMERIC 
@attribute energyDev NUMERIC 
@attribute energyCrossRate NUMERIC 
@attribute energyFFT1 NUMERIC 
@attribute energyFFT2 NUMERIC 
@attribute energyFFT3 NUMERIC 
@attribute energyFFT4 NUMERIC 
@attribute energyXYMean NUMERIC 
@attribute energyXYDev NUMERIC 
@attribute energyXYCrossRate NUMERIC 
@attribute class{jumping,stationary,walking}
@data
2.8007524023993944,0.7233803649358906,0.020080321285140562,700.1881005998482,0.0,99.5470362305043,1.40625,14055.093361117568,283149.16886122007,0.26220102288056923,0.32347041761544076,0.01606425702811245,65.5502557201423,0.0,48.99233134637403,1.40625,1307.5260244526166,31167.960831012068,9.35296843156337,0.3469632419050733,0.07630522088353414,2338.2421078908446,0.0,64.42495904724802,1.40625,46745.253397276385,46745.253397276385,0.22265815251787605,0.6244824767186632,0.10843373493975904,55.664538129469015,0.0,17.614025210487547,9.801429049886671,0.2669573233397009,0.1606425702811245,2450.3572624716685,0.0,59.19664660806579,2.8125,2.839045238305,0.6933237297615037,0.01606425702811245,stationary
-2.0011283544272946,3.8215891402293454,0.020080321285140562,500.28208860682366,0.0,492.0169655015115,1.40625,-9812.496822759496,316085.6161656336,4.117102489716856,2.25405559569616,0.040160642570281124,1029.2756224292143,0.0,201.15870860435322,2.8125,20597.58390984611,414833.5240821672,7.571652450504949,2.062617366284764,0.03614457831325301,1892.913112626238,0.0,265.2794752734444,1.40625,37940.27154275938,37940.27154275938,1.1516671813324173,1.622792411763181,0.08835341365461848,287.9167953331046,0.0,102.12825196459619,10.014251242974511,1.392638165660516,0.0963855421686747,2503.562810743628,0.0,97.10699148383408,351.5625,5.633339681292603,2.984265709032591,0.03614457831325301,stationary
-5.002344747023729,1.6856835536995416,0.004016064257028112,1250.586186755932,0.0,243.59606187137638,1.40625,-25158.37769895034,506839.5956672848,2.084452249311288,1.068350810400156,0.01606425702811245,521.1130623278217,0.0,155.97852273114458,1.40625,10465.836304439645,210804.89823117873,7.84157597430025,1.373659740685618,0.004016064257028112,1960.3939935750627,0.0,207.74484659657463,358.59375,39133.57444981356,39133.57444981356,0.1926250927941888,0.24873758838853896,0.14056224899598393,48.15627319854718,0.0,11.124609944788013,9.833957717106983,0.1477399982604094,0.14056224899598393,2458.489429276746,0.0,58.15326927178586,9.84375,5.4398847143346,1.9388014183457163,0.0,stationary
0.4673520209648931,0.927933779342724,0.07228915662650602,116.83800524122319,0.0,85.00113830612682,2.8125,2347.5568726708557,71588.85221051177,-1.2341974784880922,0.6059008897623104,0.0642570281124498,308.5493696220227,0.0,53.457247759171715,355.78125,-6182.39073934876,129739.03396861751,9.659777906858833,1.5111947630952405,0.08433734939759036,2414.944476714708,0.0,171.95145635171903,35.15625,48312.000315573925,48312.000315573925,0.8019056777571438,0.9153080062469441,0.06827309236947791,200.47641943928602,0.0,89.18656193074003,9.814247464993025,1.498467160864286,0.0963855421686747,2453.5618662482575,0.0,172.21480752823132,35.15625,1.58370603455981,0.6794950408687329,0.07630522088353414,stationary
-0.19290772990756558,0.7207476074831247,0.0642570281124498,79.02985029434038,324.84375,79.02985029434038,35.15625,-962.5458456421441,58448.036495368186,-0.39556615296987807,0.3632495231519663,0.07630522088353414,98.89153824246955,0.0,38.81248665534189,1.40625,-1996.2559639033313,41166.86306191306,9.748700307473976,2.0631031835963536,0.11244979919678715,2437.1750768684933,0.0,224.49538448046195,35.15625,48747.298247122984,48747.298247122984,1.0950269079532287,1.2475020805943309,0.08433734939759036,273.7567269883075,0.0,121.46111852943605,9.786830183704623,2.0872519468988333,0.11646586345381527,2446.707545926156,0.0,227.13931217183185,324.84375,0.7460020161567794,0.5372097311909744,0.07630522088353414,stationary
1.171813286930177,0.8486319300447255,0.01606425702811245,292.9533217325441,0.0,85.83011440364292,1.40625,5853.083206930183,129183.49511818751,-0.5725766793524122,0.986750604171128,0.004016064257028112,143.1441698381031,0.0,94.9012492291083,355.78125,-2854.8460304828263,100899.79625670564,9.645157065449926,0.4686934509988048,0.09236947791164658,2411.28926636248,0.0,83.52212575596316,4.21875,48225.22380961274,48225.22380961274,0.23363649461971112,0.16750732147032096,0.12048192771084337,58.40912365492778,0.0,20.168298826229545,9.825236214879736,0.32909729672448346,0.11244979919678715,2456.3090537199323,0.0,77.62940076511073,9.84375,1.6696727127242774,0.7791253898261894,0.0321285140562249,stationary
0.8508669513736232,0.29985377749080955,0.008032128514056224,212.71673784340567,0.0,45.1271006247989,1.40625,4272.184525776089,86044.82505068067,-0.43868929943539997,0.3345851230167645,0.03614457831325301,109.67232485884995,0.0,47.31228133134707,358.59375,-2216.714651730324,47531.15891420499,9.747263512002,0.08019461084446071,0.1606425702811245,2436.8158780005015,0.0,59.26632140750241,1.40625,48731.17525396184,48731.17525396184,0.11783703694762024,0.056974828260082926,0.20080321285140562,29.459259236905055,0.0,3.303706424198423,9.804547759666656,0.06857652097019183,0.20080321285140562,2451.136939916664,0.0,59.48883742450398,357.1875,0.9857113631581842,0.3829562264012028,0.012048192771084338,stationary
-0.0561183390956633,0.3464026577736921,0.040160642570281124,34.27987876831049,357.1875,34.27987876831048,2.8125,-254.8684911199919,23413.96467727439,0.15865281599586417,0.2598800237836211,0.06827309236947791,39.66320399896604,0.0,16.027847052996204,12.65625,804.5951453624779,23188.330016862743,9.795263285772492,0.12278918453395407,0.1686746987951807,2448.8158214431237,0.0,59.67972238695677,358.59375,48974.07585606836,48974.07585606836,0.15719604000094534,0.11168071280068324,0.1646586345381526,39.29901000023633,0.0,8.673451726731113,9.806278627580992,0.12252310708599122,0.1606425702811245,2451.569656895249,0.0,59.34387436076402,2.8125,0.3814003708327163,0.2653039185715001,0.0642570281124498,stationary
-0.37994187302317045,0.13420302407279414,0.05622489959839357,94.98546825579258,0.0,18.858582031904607,1.40625,-1906.5195973174832,38397.40344296218,-0.14943218772231934,0.16309954677925287,0.1285140562248996,37.358046930579846,0.0,15.009181491364144,19.6875,-746.3198468121064,17761.72040141001,9.796338344145845,0.06976898359108628,0.17670682730923695,2449.084586036462,0.0,58.93265768240046,4.21875,48979.07717951292,48979.07717951292,0.11623722981740335,0.05960035077768845,0.21686746987951808,29.059307454350847,0.0,2.8514735490978858,9.807118878402845,0.06949595932001239,0.1927710843373494,2451.779719600711,0.0,59.05088911589721,355.78125,0.43332566564072245,0.15338378966089788,0.04417670682730924,stationary
-0.035796975397238286,0.08018128641374903,0.11646586345381527,8.949243849309559,0.0,6.942725609467474,1.40625,-181.964000895463,6629.663269071325,-0.038600366678637955,0.07184738087881411,0.18875502008032127,9.650091669659485,0.0,4.321710541080991,358.59375,-187.51671350888543,6076.15745652293,9.803145890605968,0.06696351803939754,0.2289156626506024,2450.7864726514917,0.0,59.88566631463777,358.59375,49019.08425677865,49019.08425677865,0.11762495300291256,0.0580017963353917,0.22088353413654618,29.40623825072813,0.0,3.1793353226411893,9.803879271283954,0.06683708496926231,0.2289156626506024,2450.9698178209874,0.0,59.799769575903994,1.40625,0.09945438962202346,0.06686793678838605,0.13654618473895583,stationary
