251302469,-0.2783966,4.4012604,10.678543,Walking
251302489,-0.22843933,4.018524,9.713852,Walking
251302509,-0.22602844,3.5943756,8.827545,Walking
251302529,-0.13169861,3.0922852,8.98558,Walking
251302549,0.034835815,2.750122,9.246292,Walking
251302569,0.3566742,2.4643555,9.305939,Walking
251302590,0.6697693,2.3126678,9.103394,Walking
251302610,0.8199005,2.473877,8.968491,Walking
251302630,0.9614563,2.7950287,8.5646515,Walking
251302650,1.0048523,3.083603,8.099274,Walking
251302670,0.9831238,3.2666626,7.9235535,Walking
251302690,0.5887909,4.0526123,7.760376,Walking
251302710,0.68492126,4.280258,7.7129974,Walking
251302731,0.7723999,4.2739105,7.657669,Walking
251302751,0.7941437,4.1763,7.741043,Walking
251302771,0.8959503,4.10791,7.721039,Walking
251302791,1.2555847,4.171707,7.641098,Walking
251302811,1.4726715,4.217148,7.793442,Walking
251302831,1.5848541,4.120865,7.546829,Walking
251302851,1.5555573,4.2795258,7.6065216,Walking
251302872,1.5566559,4.4403687,7.4634705,Walking
251302892,1.4533844,4.5289307,7.4995728,Walking
251302912,1.0596771,4.7905273,7.399185,Walking
251302932,0.6863861,5.002945,7.384445,Walking
251302952,0.53616333,5.142029,7.4533386,Walking
251302972,0.2857666,5.123398,7.679062,Walking
251302992,0.2667694,4.9658813,8.166733,Walking
251303013,0.06854248,5.247223,8.584061,Walking
251303033,0.14582825,5.0471497,8.031601,Walking
251303053,0.67510986,5.171707,7.776291,Walking
251303073,0.8894348,5.245682,7.3987885,Walking
251303093,1.0931244,5.445877,7.5116577,Walking
251303113,0.9230652,5.4324036,7.916336,Walking
251303133,0.62905884,5.3119965,8.2114105,Walking
251303154,0.97468567,5.457855,8.23082,Walking
251303174,1.4908447,5.2184296,8.656097,Walking
251303194,1.18396,4.418991,9.001984,Walking
251303214,0.9218445,4.6335144,9.353546,Walking
251303234,0.8846588,4.6812744,9.431,Walking
251303254,1.2176361,4.4770203,9.1454315,Walking
251303274,1.5866699,4.7593384,8.892822,Walking
251303295,0.98561096,5.352585,9.154739,Walking
