252920544,0.5207977,3.6351013,11.241348,Jumping
252920564,0.4474945,6.1841583,10.164871,Jumping
252920585,0.19081116,5.967911,7.036133,Jumping
252920605,0.31996155,3.565689,6.294449,Jumping
252920625,0.27668762,1.6669312,8.889954,Jumping
252920645,0.17985535,2.272583,11.034714,Jumping
252920665,0.29208374,4.6080627,11.406143,Jumping
252920685,0.22583008,6.103714,9.900528,Jumping
252920705,0.088638306,5.139221,8.774704,Jumping
252920726,0.24662781,3.5839233,6.166794,Jumping
252920746,0.20956421,1.9678955,7.733734,Jumping
252920766,0.35009766,1.9990082,10.15654,Jumping
252920786,0.4024353,3.9127808,10.861832,Jumping
252920806,0.22016907,6.1092224,10.154694,Jumping
252920826,0.32611084,6.332367,7.3743744,Jumping
252920846,0.45791626,4.987442,6.1820374,Jumping
252920867,0.5673981,3.4293518,5.893585,Jumping
252920887,0.79400635,1.3911285,7.648636,Jumping
252920907,0.10108948,2.0175323,9.717285,Jumping
252920927,0.6898346,4.0610046,11.030869,Jumping
252920947,0.8564453,5.888977,10.553864,Jumping
252920967,0.7362671,5.198822,8.554092,Jumping
252920987,0.7617035,3.8351746,8.876434,Jumping
252921008,0.62335205,4.1906433,8.752686,Jumping
252921028,0.64038086,4.0233307,8.929581,Jumping
252921048,0.81248474,3.8950195,8.75293,Jumping
252921068,0.86190796,3.901947,8.819595,Jumping
252921088,0.8508606,3.8424377,8.949921,Jumping
252921108,0.8209076,3.9188385,8.93457,Jumping
252921128,0.8677521,3.7297668,9.078598,Jumping
252921149,0.8534088,3.6859894,8.947067,Jumping
252921169,0.85198975,3.6248016,8.679977,Jumping
252921189,0.7818146,3.6271667,8.578415,Jumping
252921209,0.6744385,3.8842163,8.710678,Jumping
252921229,0.7821655,4.0890503,9.108978,Jumping
252921249,0.93400574,3.8595734,9.454422,Jumping
252921269,0.6178436,3.8790588,9.136673,Jumping
252921290,0.43980408,4.142578,8.972809,Jumping
252921310,0.7549286,3.9302216,9.241531,Jumping
252921330,0.7366638,3.3431854,9.555649,Jumping
252921350,0.49971008,3.1943054,9.785645,Jumping
252921370,0.21833801,3.2248688,9.248337,Jumping
252921390,0.4096985,3.282486,9.019806,Jumping
252921410,0.8053894,3.7286987,9.285187,Jumping
252921431,1.2592926,3.9871674,9.54718,Jumping
252921451,0.98521423,3.6251373,9.457443,Jumping
252921471,0.34603882,3.6685486,9.625092,Jumping
252921491,0.77098083,3.8461914,9.49823,Jumping
252921511,1.3303223,3.211731,9.516861,Jumping
252921531,1.7728882,3.1942902,9.376358,Jumping
252921551,1.948349,3.2776184,9.077499,Jumping
252921572,1.916687,3.2374115,9.171188,Jumping
252921592,1.977951,3.3052826,9.093079,Jumping
252921612,2.2913208,2.9721985,8.857727,Jumping
252921632,2.5123596,2.5320435,8.899902,Jumping
252921652,2.5518188,2.4272919,8.849548,Jumping
252921672,2.215042,2.3894348,9.130569,Jumping
252921692,2.0933838,2.5241241,8.989349,Jumping
252921713,1.9492188,2.5416718,8.947968,Jumping
252921733,1.8951721,2.6396027,9.01622,Jumping
252921753,2.0959625,3.0335999,9.057785,Jumping
252921773,1.8693085,3.2617493,9.199173,Jumping
252921793,1.5796051,3.3006287,9.330231,Jumping
252921813,1.5803375,3.2707062,9.037308,Jumping
252921833,1.4524994,3.3365479,8.717514,Jumping
252921854,1.412384,3.373993,8.6046295,Jumping
252921874,1.3506927,3.5736694,8.836655,Jumping
252921894,1.552536,3.658142,9.112152,Jumping
252921914,1.4262695,3.4854736,9.156418,Jumping
252921934,0.81111145,3.731964,9.077194,Jumping
252921954,0.4096985,4.187332,9.029343,Jumping
252921974,-0.05709839,4.698105,8.622833,Jumping
252921995,-0.30317688,5.3890076,9.123581,Jumping
252922015,-0.24354553,5.308609,9.606766,Jumping
252922035,-0.18287659,4.8536987,9.943451,Jumping
252922055,-0.07498169,4.4976044,9.937683,Jumping
252922075,0.09194946,4.3020325,9.664307,Jumping
252922095,-0.03765869,3.8910217,9.379089,Jumping
