Index	Time Stamp	red Values
Start: 1447370376833
0	18:18:30.219	255.0
1	18:18:30.323	255.0
2	18:18:30.390	255.0
3	18:18:30.462	255.0
4	18:18:30.526	255.0
5	18:18:30.589	255.0
6	18:18:30.663	255.0
7	18:18:30.730	255.0
8	18:18:30.816	255.0
9	18:18:30.874	255.0
10	18:18:30.925	254.98970170454547
11	18:18:30.988	236.8381865530303
12	18:18:31.043	237.14330808080808
13	18:18:31.108	237.01463857323233
14	18:18:31.184	234.08846275252526
15	18:18:31.255	231.13498263888889
16	18:18:31.309	227.73966224747474
17	18:18:31.379	224.51029829545453
18	18:18:31.452	224.2879971590909
19	18:18:31.508	224.10278566919192
20	18:18:31.578	224.0218592171717
21	18:18:31.652	223.94468118686868
22	18:18:31.712	223.83794981060606
23	18:18:31.782	223.9447206439394
24	18:18:31.858	223.8247316919192
25	18:18:31.908	223.60412720959596
26	18:18:31.998	223.57749368686868
27	18:18:32.076	223.39094065656565
28	18:18:32.120	223.31936553030303
29	18:18:32.175	223.23252051767676
30	18:18:32.261	222.96630366161617
31	18:18:32.314	222.84469696969697
32	18:18:32.376	222.83246527777777
33	18:18:32.459	222.73374368686868
34	18:18:32.517	222.67838541666666
35	18:18:32.577	222.6505287247475
36	18:18:32.640	222.59138257575756
37	18:18:32.716	222.5369318181818
38	18:18:32.781	222.5111663510101
39	18:18:32.841	222.45280934343435
40	18:18:32.919	222.3806818181818
41	18:18:32.988	222.24644886363637
42	18:18:33.054	222.15261994949495
43	18:18:33.115	222.14638573232324
44	18:18:33.192	222.165680239899
45	18:18:33.257	222.09059343434345
46	18:18:33.343	222.01085069444446
47	18:18:33.393	221.89086174242425
48	18:18:33.457	221.8101720328283
49	18:18:33.505	221.69882417929293
50	18:18:33.585	221.579742739899
51	18:18:33.651	221.5089567550505
52	18:18:33.702	221.38695549242425
53	18:18:33.770	221.2277067550505
54	18:18:33.836	221.1645359848485
55	18:18:33.902	221.02616003787878
56	18:18:33.974	220.9692629419192
57	18:18:34.038	220.87247474747474
58	18:18:34.104	220.8442234848485
59	18:18:34.171	220.73962279040404
60	18:18:34.236	220.67593907828282
61	18:18:34.302	220.60168087121212
62	18:18:34.373	220.59528882575756
63	18:18:34.436	220.5847932449495
64	18:18:34.520	220.48630839646464
65	18:18:34.570	220.3057922979798
66	18:18:34.636	220.27868529040404
67	18:18:34.703	220.22589172979798
68	18:18:34.771	220.10791508838383
69	18:18:34.837	219.9738005050505
70	18:18:34.903	219.84631470959596
71	18:18:34.969	219.80007102272728
72	18:18:35.036	220.14760890151516
73	18:18:35.103	220.19842960858585
74	18:18:35.168	220.05669981060606
75	18:18:35.237	219.95604482323233
76	18:18:35.301	219.9754971590909
77	18:18:35.367	219.77170138888889
78	18:18:35.437	219.64145359848484
79	18:18:35.500	219.58605587121212
80	18:18:35.567	219.53207859848484
81	18:18:35.637	219.42167771464648
82	18:18:35.700	219.2996369949495
83	18:18:35.767	219.19499684343435
84	18:18:35.847	219.08211016414143
85	18:18:35.924	219.02667297979798
86	18:18:35.988	218.87381628787878
87	18:18:36.043	218.75035511363637
88	18:18:36.119	218.75635258838383
89	18:18:36.178	218.69408933080808
90	18:18:36.246	218.6607481060606
91	18:18:36.303	218.64358428030303
92	18:18:36.368	218.57496843434345
93	18:18:36.458	218.4983428030303
94	18:18:36.527	218.37634154040404
95	18:18:36.568	218.30587121212122
96	18:18:36.643	218.31277619949495
97	18:18:36.711	218.21164772727272
98	18:18:36.771	218.09611742424244
99	18:18:36.853	218.01909722222223
100	18:18:36.901	217.84079071969697
101	18:18:36.968	217.7170928030303
102	18:18:37.038	217.6077967171717
103	18:18:37.118	217.5870028409091
104	18:18:37.199	217.51092960858585
105	18:18:37.277	217.47904829545453
106	18:18:37.341	217.39752998737373
107	18:18:37.387	217.39464962121212
108	18:18:37.446	217.359375
109	18:18:37.502	217.3416587752525
110	18:18:37.587	217.35136521464648
111	18:18:37.656	217.2242345328283
112	18:18:37.716	217.1869081439394
113	18:18:37.794	217.08731849747474
114	18:18:37.852	217.02982954545453
115	18:18:37.908	217.01128472222223
116	18:18:37.971	216.82342960858585
117	18:18:38.065	216.83285984848484
118	18:18:38.113	216.70304608585857
119	18:18:38.181	216.62294823232324
120	18:18:38.262	216.57216698232324
